"case_id","reason","age","from","to","lost_time","found_date"
"914","abandoned",8,"Jiangxi","Jiangxi",19,2014
"913","lost",14,"Hunan","Henan",13,2014
"911","lost",12,"Yunnan","Guangdong",1,2014
"910","put up for adoption",1,"Hubei","Hubei",28,2014
"909","trafficked",7,"Sichuan","Hebei",26,2014
"908","abandoned",0,"Hubei","Hebei",31,2014
"907","put up for adoption",0,"Tianjin","Tianjin",50,2014
"906","trafficked",2,"Yunnan","Jiangsu",24,2014
"903","trafficked",4,"Guizhou","Chongqing",16,2014
"902","lost",5,"Shandong","Hubei",60,2014
"901","trafficked",9,"Shaanxi","Jiangsu",30,2014
"900","trafficked",7,"Guizhou","Fujian",23,2014
"899","trafficked",4,"Shaanxi","Shaanxi",21,2014
"898","trafficked",4,"Sichuan","Sichuan",23,2014
"897","trafficked",13,"Guizhou","Shanxi",29,2014
"896","trafficked",13,"Guangxi","Guangdong",27,2014
"895","lost",4,"Sichuan","Sichuan",19,2014
"894","lost",7,"Sichuan","Sichuan",19,2014
"893","trafficked",9,"Hunan","Fujian",23,2014
"892","trafficked",3,"Sichuan","Hebei",23,2014
"891","trafficked",7,"Guizhou","Henan",23,2014
"890","trafficked",8,"Guizhou","Henan",23,2014
"889","trafficked",5,"Yunnan","Guangdong",20,2014
"888","trafficked",13,"Guizhou","Zhejiang",10,2014
"886","trafficked",5,"Jiangsu","Henan",14,2014
"885","lost",13,"Guangdong","Guangdong",1,2014
"884","put up for adoption",4,"Beijing","Shaanxi",69,2014
"883","put up for adoption",5,"Beijing","Shaanxi",69,2014
"882","put up for adoption",0,"Liaoning","Liaoning",32,2014
"881","lost",1,"Henan","Yunnan",25,2014
"880","runaway",14,"Qinghai","Guangdong",10,2014
"879","trafficked",2,"Guizhou","Fujian",19,2014
"878","lost",7,"Hunan","Jiangsu",36,2014
"877","trafficked",16,"Guangdong","Jiangxi",70,2014
"876","trafficked",2,"Sichuan","Henan",36,2014
"875","lost",12,"Yunnan","Sichuan",10,2014
"874","trafficked",6,"Guizhou","Fujian",19,2014
"873","abandoned",0,"Jiangsu","Shandong",30,2014
"872","trafficked",5,"Yunnan","Fujian",18,2014
"871","trafficked",6,"Hunan","Fujian",25,2014
"870","lost",6,"Hubei","Hubei",22,2014
"869","trafficked",4,"Guizhou","Fujian",26,2014
"868","trafficked",5,"Guizhou","Fujian",26,2014
"867","trafficked",6,"Sichuan","Hebei",25,2014
"866","lost",0,"Xinjiang","Henan",38,2014
"865","trafficked",5,"Sichuan","Hebei",13,2014
"864","lost",9,"Guangdong","Guangdong",11,2014
"863","put up for adoption",0,"Yunnan","Yunnan",17,2014
"862","put up for adoption",0,"Shandong","Shandong",28,2014
"861","trafficked",3,"Sichuan","Hebei",26,2014
"860","trafficked",5,"Shaanxi","Henan",24,2014
"859","trafficked",8,"Hunan","Jiangsu",38,2014
"858","put up for adoption",0,"Sichuan","Hebei",15,2014
"857","put up for adoption",0,"Shaanxi","Henan",31,2014
"856","trafficked",3,"Guizhou","Guangdong",22,2014
"855","runaway",11,"Sichuan","Yunnan",16,2014
"854","runaway",13,"Guizhou","Guizhou",1,2014
"853","put up for adoption",7,"Sichuan","Fujian",34,2014
"852","put up for adoption",0,"Chongqing","Guangdong",19,2013
"851","trafficked",4,"Sichuan","Anhui",24,2014
"850","runaway",13,"Shaanxi","Beijing",1,2014
"849","runaway",13,"Shaanxi","Beijing",1,2014
"848","trafficked",3,"Yunnan","Sichuan",22,2014
"847","put up for adoption",0,"Guizhou","Guizhou",36,2014
"846","lost",8,"Guizhou","Guizhou",20,2014
"845","trafficked",9,"Yunnan","Sichuan",20,2014
"844","lost",8,"Anhui","Hainan",26,2014
"843","trafficked",14,"Yunnan","Jiangsu",14,2014
"842","trafficked",8,"Sichuan","Gansu",24,2014
"841","trafficked",4,"Sichuan","Fujian",24,2014
"840","put up for adoption",0,"Sichuan","Jiangsu",28,2014
"839","trafficked",3,"Xinjiang","Henan",33,2014
"838","trafficked",16,"Hunan","Anhui",40,2014
"837","trafficked",3,"Guangdong","Guangdong",16,2014
"836","put up for adoption",0,"Tianjin","Tianjin",46,2014
"835","trafficked",3,"Sichuan","Henan",22,2014
"834","trafficked",4,"Jiangxi","Fujian",20,2014
"833","trafficked",5,"Guangdong","Guangdong",31,2014
"832","trafficked",7,"Guizhou","Fujian",20,2014
"831","abandoned",1,"Sichuan","Anhui",19,2014
"830","runaway",13,"Shanxi","Shanxi",1,2014
"829","runaway",13,"Shanxi","Shanxi",1,2014
"828","runaway",13,"Guizhou","Hunan",14,2014
"827","trafficked",8,"Chongqing","Hebei",32,2014
"826","trafficked",5,"Fujian","Fujian",28,2014
"825","put up for adoption",0,"Sichuan","Hebei",19,2014
"824","runaway",14,"Henan","Zhejiang",2,2014
"823","trafficked",13,"Chongqing","Anhui",19,2014
"822","trafficked",5,"Zhejiang","Fujian",26,2014
"821","trafficked",5,"Guizhou","Guangdong",16,2014
"820","trafficked",8,"Sichuan","Guangdong",26,2014
"818","trafficked",4,"Henan","Anhui",22,2014
"817","trafficked",5,"Henan","Anhui",22,2014
"816","trafficked",5,"Henan","Anhui",22,2014
"815","put up for adoption",4,"Hubei","Hubei",26,2014
"813","trafficked",1,"Yunnan","Anhui",26,2014
"812","lost",2,"Guizhou","Guizhou",1,2014
"811","runaway",14,"Hebei","Anhui",1,2013
"810","runaway",14,"Hebei","Anhui",1,2014
"809","runaway",14,"Hebei","Anhui",1,2014
"808","put up for adoption",0,"Zhejiang","Shandong",32,2014
"807","trafficked",3,"Guizhou","Hebei",24,2014
"806","abandoned",0,"Hubei","Hubei",25,2014
"805","put up for adoption",0,"Sichuan","Sichuan",17,2014
"804","put up for adoption",0,"Hebei","Hebei",35,2014
"803","trafficked",5,"Guizhou","Fujian",16,2014
"802","trafficked",1,"Guizhou","Henan",25,2014
"801","runaway",9,"Henan","Hebei",18,2014
"800","lost",8,"Jiangsu","Shaanxi",50,2014
"799","put up for adoption",0,"Henan","Henan",26,2014
"798","put up for adoption",0,"Anhui","Jiangsu",27,2014
"797","trafficked",6,"Guizhou","Fujian",26,2014
"796","trafficked",6,"Guangxi","Fujian",26,2014
"795","trafficked",4,"Yunnan","Guangdong",12,2014
"794","abandoned",0,"Jiangsu","Jiangsu",30,2014
"792","trafficked",2,"Shaanxi","Henan",25,2014
"791","lost",6,"Shandong","Hubei",25,2014
"790","lost",5,"Jiangsu","Jiangsu",26,2014
"789","trafficked",9,"Yunnan","Guizhou",24,2014
"788","put up for adoption",0,"Zhejiang","Zhejiang",33,2014
"787","trafficked",12,"Yunnan","Hebei",9,2014
"786","lost",8,"Henan","Jiangsu",12,2014
"785","trafficked",7,"Hunan","Fujian",20,2014
"784","trafficked",2,"Hubei","Henan",24,2014
"783","trafficked",4,"Guizhou","Fujian",15,2014
"782","put up for adoption",0,"Shandong","Anhui",24,2014
"781","lost",6,"Jiangxi","Tianjin",1,2014
"780","trafficked",15,"Sichuan","Shanxi",25,2014
"779","trafficked",5,"Guizhou","Guangdong",19,2014
"778","put up for adoption",0,"Sichuan","Fujian",9,2014
"777","trafficked",5,"Hubei","Hebei",24,2014
"776","trafficked",6,"Guizhou","Henan",25,2014
"775","abandoned",0,"Guangxi","Guangxi",18,2014
"774","trafficked",16,"Sichuan","Henan",23,2014
"773","trafficked",5,"Sichuan","Fujian",22,2014
"772","lost",5,"Guangxi","Guangxi",20,2014
"771","lost",4,"Guangxi","Guangxi",20,2014
"770","put up for adoption",0,"Zhejiang","Shandong",35,2014
"769","trafficked",5,"Guangdong","Guangdong",18,2014
"768","put up for adoption",1,"Guizhou","Guizhou",20,2014
"767","trafficked",4,"Guizhou","Guangdong",15,2014
"766","put up for adoption",0,"Guangdong","Guangdong",30,2014
"765","abandoned",0,"Guangxi","Guangxi",26,2014
"764","trafficked",6,"Guizhou","Jiangsu",24,2014
"763","trafficked",5,"Shaanxi","Henan",23,2014
"762","trafficked",6,"Beijing","Guangdong",23,2014
"761","trafficked",5,"Guizhou","Fujian",25,2014
"760","put up for adoption",1,"Jilin","Shandong",37,2014
"759","trafficked",4,"Fujian","Fujian",23,2014
"757","trafficked",13,"Hunan","Zhejiang",22,2014
"756","trafficked",4,"Fujian","Fujian",20,2014
"755","put up for adoption",4,"Sichuan","Sichuan",10,2014
"754","trafficked",8,"Guizhou","Fujian",20,2014
"753","trafficked",9,"Guizhou","Fujian",25,2014
"752","trafficked",3,"Guangdong","Guangdong",20,2013
"751","trafficked",14,"Yunnan","Shandong",20,2013
"750","trafficked",16,"Guizhou","Shandong",20,2013
"749","lost",8,"Yunnan","Sichuan",16,2013
"748","runaway",10,"Inner Mongol","Inner Mongol",7,2013
"746","trafficked",4,"Guangdong","Guangdong",18,2013
"745","trafficked",7,"Guizhou","Fujian",18,2013
"744","trafficked",14,"Sichuan","Hebei",20,2013
"743","trafficked",3,"Guizhou","Chongqing",33,2013
"742","put up for adoption",1,"Shanxi","Hebei",22,2013
"741","put up for adoption",1,"Shanxi","Shandong",33,2013
"740","lost",4,"Anhui","Anhui",53,2013
"739","trafficked",7,"Sichuan","Shandong",15,2013
"738","put up for adoption",0,"Guangdong","Guangdong",1,2013
"737","trafficked",6,"Guizhou","Xinjiang",21,2013
"736","trafficked",8,"Hebei","Guangdong",14,2013
"735","trafficked",8,"Henan","Henan",34,2013
"734","trafficked",15,"Guizhou","Henan",24,2013
"733","put up for adoption",6,"Guizhou","Shandong",34,2013
"732","trafficked",7,"Sichuan","Fujian",22,2013
"731","abandoned",0,"Jiangxi","Jiangxi",22,2013
"730","put up for adoption",1,"Sichuan","Sichuan",26,2013
"729","lost",14,"Guizhou","Jiangsu",22,2013
"728","trafficked",5,"Guizhou","Fujian",20,2013
"727","put up for adoption",9,"Shaanxi","Shandong",10,2013
"726","trafficked",13,"Sichuan","Hebei",21,2013
"725","runaway",13,"Sichuan","Liaoning",9,2013
"724","put up for adoption",1,"Inner Mongol","Inner Mongol",31,2013
"723","trafficked",6,"Henan","Henan",30,2013
"722","trafficked",11,"Guangdong","Guangdong",73,2013
"721","lost",7,"Heilongjiang","Heilongjiang",16,2013
"720","trafficked",7,"Guizhou","Jiangsu",17,2013
"719","put up for adoption",1,"Yunnan","Yunnan",18,2013
"718","lost",9,"Hubei","Shandong",13,2013
"715","lost",9,"Sichuan","Guangdong",19,2013
"714","put up for adoption",9,"Shandong","Henan",15,2013
"712","put up for adoption",0,"Guangdong","Guangdong",29,2013
"711","put up for adoption",2,"Shanxi","Shandong",32,2013
"709","trafficked",5,"Guizhou","Fujian",21,2013
"708","trafficked",5,"Guangxi","Fujian",24,2013
"707","lost",7,"Shaanxi","Henan",25,2013
"706","put up for adoption",2,"Guangdong","Guangdong",23,2013
"705","lost",8,"Hubei","Hebei",16,2013
"704","put up for adoption",0,"Shandong","Shandong",26,2013
"703","put up for adoption",0,"Jiangsu","Jiangsu",22,2013
"702","abandoned",4,"Hubei","Henan",25,2013
"701","trafficked",5,"Chongqing","Chongqing",56,2013
"700","trafficked",16,"Guizhou","Shandong",39,2013
"699","runaway",15,"Henan","Henan",1,2013
"698","trafficked",4,"Jiangxi","Fujian",48,2013
"696","put up for adoption",1,"Guizhou","Guizhou",33,2013
"695","put up for adoption",3,"Guizhou","Jiangsu",30,2013
"693","runaway",7,"Zhejiang","Jiangxi",19,2012
"692","runaway",10,"Hebei","Heilongjiang",27,2013
"691","lost",2,"Jiangsu","Jiangsu",29,2013
"690","put up for adoption",1,"Anhui","Anhui",26,2013
"689","put up for adoption",8,"Shaanxi","Henan",12,2013
"688","trafficked",9,"Guangxi","Guangdong",10,2013
"687","lost",2,"Shaanxi","Guangdong",23,2013
"686","trafficked",7,"Guangxi","Guangdong",23,2013
"685","trafficked",5,"Sichuan","Henan",33,2013
"684","put up for adoption",1,"Jiangsu","Shandong",39,2013
"683","lost",10,"Guangdong","Fujian",8,2013
"682","trafficked",16,"Yunnan","Jiangsu",19,2013
"681","put up for adoption",1,"Guangxi","Shandong",37,2013
"680","runaway",3,"Sichuan","Henan",36,2013
"678","put up for adoption",3,"Fujian","Chongqing",31,2013
"677","trafficked",2,"Guangdong","Fujian",19,2013
"676","put up for adoption",1,"Henan","Henan",37,2013
"675","put up for adoption",1,"Henan","Henan",39,2013
"674","abandoned",2,"Heilongjiang","Hebei",16,2013
"673","abandoned",6,"Guangdong","Guangdong",13,2013
"672","trafficked",5,"Hunan","Fujian",27,2013
"671","put up for adoption",1,"Shanxi","Shandong",27,2013
"670","lost",6,"Hebei","Anhui",18,2013
"669","put up for adoption",1,"Sichuan","Sichuan",18,2013
"668","trafficked",6,"Guizhou","Guangdong",17,2013
"667","trafficked",15,"Yunnan","Shandong",22,2013
"666","trafficked",5,"Jiangsu","Shandong",25,2013
"665","abandoned",1,"Shaanxi","Chongqing",16,2012
"664","put up for adoption",1,"Shaanxi","Anhui",40,2013
"663","put up for adoption",5,"Henan","Jiangsu",68,2013
"662","trafficked",3,"Hubei","Hebei",18,2013
"661","trafficked",14,"Shandong","Chongqing",15,2013
"660","trafficked",4,"Yunnan","Sichuan",25,2013
"659","trafficked",5,"Guangxi","Henan",28,2013
"657","trafficked",5,"Hubei","Hebei",20,2013
"656","trafficked",6,"Yunnan","Hebei",20,2013
"655","runaway",11,"Hainan","Fujian",11,2013
"653","trafficked",9,"Yunnan","Shandong",20,2013
"652","trafficked",3,"Guizhou","Chongqing",16,2013
"651","trafficked",14,"Shaanxi","Henan",24,2013
"650","trafficked",4,"Chongqing","Fujian",23,2013
"649","runaway",16,"Shaanxi","Jiangsu",18,2013
"648","trafficked",5,"Chongqing","Hebei",26,2013
"647","put up for adoption",1,"Yunnan","Fujian",14,2013
"644","trafficked",5,"Guangxi","Fujian",25,2013
"643","trafficked",5,"Chongqing","Yunnan",21,2013
"642","abandoned",5,"Guizhou","Shandong",20,2013
"641","trafficked",8,"Anhui","Shaanxi",27,2013
"640","lost",9,"Liaoning","Heilongjiang",15,2013
"639","runaway",13,"Shandong","Tianjin",12,2013
"638","put up for adoption",7,"Guangxi","Guangdong",22,2013
"637","abandoned",2,"Shaanxi","Henan",20,2013
"636","trafficked",5,"Hubei","Hebei",15,2013
"634","trafficked",7,"Sichuan","Fujian",23,2013
"633","put up for adoption",1,"Hunan","Hunan",37,2013
"632","put up for adoption",1,"Zhejiang","Zhejiang",32,2013
"631","trafficked",3,"Yunnan","Hebei",19,2013
"630","put up for adoption",6,"Sichuan","Chongqing",20,2013
"629","trafficked",7,"Chongqing","Fujian",23,2013
"628","trafficked",3,"Hubei","Shandong",21,2013
"627","trafficked",3,"Jiangsu","Jiangsu",23,2013
"626","put up for adoption",1,"Shanxi","Shanxi",30,2013
"625","put up for adoption",1,"Henan","Henan",24,2013
"624","trafficked",8,"Sichuan","Anhui",26,2013
"623","put up for adoption",1,"Shandong","Guangxi",31,2013
"622","trafficked",5,"Sichuan","Fujian",22,2013
"620","trafficked",4,"Sichuan","Hebei",27,2013
"618","trafficked",5,"Yunnan","Fujian",17,2013
"617","trafficked",2,"Sichuan","Hebei",24,2013
"616","trafficked",5,"Sichuan","Hebei",23,2013
"615","trafficked",5,"Shaanxi","Shandong",23,2013
"614","trafficked",6,"Chongqing","Fujian",25,2013
"613","put up for adoption",1,"Shandong","Shandong",39,2013
"611","lost",7,"Guizhou","Yunnan",1,2013
"610","put up for adoption",0,"Jilin","Jilin",30,2013
"609","trafficked",8,"Guizhou","Fujian",17,2013
"608","put up for adoption",1,"Shanghai","Jiangxi",30,2013
"606","trafficked",3,"Guizhou","Guizhou",21,2013
"605","lost",15,"Zhejiang","Anhui",18,2013
"604","trafficked",5,"Sichuan","Fujian",25,2012
"603","trafficked",4,"Guangdong","Zhejiang",19,2013
"602","trafficked",11,"Yunnan","Guangxi",4,2013
"601","lost",5,"Beijing","Hebei",29,2013
"600","lost",7,"Gansu","Shaanxi",38,2013
"595","trafficked",10,"Yunnan","Fujian",23,2012
"594","trafficked",7,"Qinghai","Hunan",23,2012
"592","trafficked",5,"Sichuan","Hebei",21,2013
"591","trafficked",7,"Yunnan","Hebei",26,2013
"589","trafficked",9,"Sichuan","Beijing",14,2013
"588","trafficked",5,"Sichuan","Hebei",21,2013
"587","trafficked",3,"Guangxi","Guangxi",22,2013
"586","trafficked",5,"Guizhou","Fujian",24,2012
"585","runaway",8,"Chongqing","Hebei",33,2013
"584","trafficked",4,"Hunan","Tianjin",33,2012
"582","trafficked",14,"Guizhou","Henan",25,2012
"581","trafficked",4,"Guizhou","Fujian",25,2013
"580","trafficked",10,"Yunnan","Fujian",18,2013
"573","trafficked",15,"Shaanxi","Jiangsu",25,2013
"572","trafficked",5,"Fujian","Chongqing",25,2013
"566","lost",5,"Guangdong","Guangdong",7,2012
"564","trafficked",6,"Sichuan","Guangdong",24,2013
"563","trafficked",7,"Sichuan","Fujian",30,2013
"562","lost",8,"Guizhou","Hunan",12,2012
"561","trafficked",5,"Jiangsu","Shandong",23,2012
"560","trafficked",5,"Fujian","Fujian",16,2012
"558","lost",8,"Guizhou","Jiangsu",12,2012
"557","trafficked",7,"Guizhou","Chongqing",18,2012
"555","trafficked",4,"Chongqing","Fujian",28,2012
"553","put up for adoption",1,"Sichuan","Sichuan",24,2014
"550","trafficked",3,"Guangdong","Guangdong",15,2012
"549","trafficked",5,"Chongqing","Fujian",24,2012
"546","trafficked",5,"Chongqing","Fujian",22,2012
"543","trafficked",6,"Xinjiang","Henan",19,2012
"542","trafficked",4,"Shaanxi","Shaanxi",20,2012
"541","trafficked",4,"Sichuan","Henan",23,2012
"536","trafficked",2,"Sichuan","Fujian",16,2012
"535","trafficked",6,"Liaoning","Hebei",18,2012
"534","trafficked",3,"Sichuan","Inner Mongol",24,2012
"533","lost",6,"Yunnan","Henan",22,2012
"532","trafficked",8,"Shaanxi","Hebei",17,2012
"529","lost",3,"Shaanxi","Henan",33,2012
"527","trafficked",5,"Sichuan","Henan",27,2012
"526","trafficked",3,"Sichuan","Fujian",16,2012
"524","trafficked",3,"Guizhou","Henan",23,2012
"518","lost",6,"Hunan","Hunan",20,2012
"517","trafficked",5,"Shanxi","Hebei",27,2012
"516","trafficked",16,"Sichuan","Hebei",30,2012
"511","trafficked",5,"Sichuan","Fujian",20,2013
"510","trafficked",5,"Sichuan","Fujian",20,2012
"504","trafficked",6,"Heilongjiang","Henan",10,2012
"501","trafficked",4,"Guizhou","Fujian",16,2012
"500","trafficked",4,"Guangxi","Hunan",30,2014
"499","trafficked",6,"Liaoning","Guangdong",20,2012
"498","lost",15,"Guizhou","Hunan",4,2012
"497","trafficked",10,"Shaanxi","Hebei",20,2012
"494","trafficked",3,"Xinjiang","Chongqing",22,2012
"493","trafficked",4,"Anhui","Anhui",20,2012
"492","trafficked",3,"Sichuan","Hebei",21,2012
"491","trafficked",4,"Sichuan","Hebei",25,2012
"489","trafficked",8,"Xinjiang","Henan",13,2012
"484","trafficked",4,"Yunnan","Hebei",19,2012
"483","trafficked",7,"Chongqing","Shandong",25,2012
"481","trafficked",5,"Fujian","Yunnan",20,2012
"479","put up for adoption",1,"Jiangsu","Jiangsu",28,2012
"477","trafficked",2,"Guangxi","Jiangxi",1,2012
"476","trafficked",5,"Chongqing","Beijing",22,2012
"475","trafficked",5,"Guangdong","Guangdong",15,2012
"474","trafficked",5,"Shaanxi","Henan",13,2012
"471","trafficked",10,"Shandong","Jiangsu",12,2012
"470","trafficked",9,"Shandong","Fujian",16,2012
"469","trafficked",16,"Guizhou","Jiangxi",19,2012
"468","trafficked",2,"Sichuan","Shandong",21,2012
"466","trafficked",5,"Xinjiang","Henan",27,2012
"465","trafficked",7,"Fujian","Hunan",26,2012
"464","trafficked",5,"Guizhou","Fujian",27,2012
"463","trafficked",3,"Guizhou","Henan",21,2012
"462","trafficked",8,"Guizhou","Hebei",24,2011
"461","trafficked",7,"Jiangsu","Henan",36,2012
"459","put up for adoption",2,"Jiangsu","Shandong",42,2012
"458","trafficked",5,"Sichuan","Fujian",23,2012
"457","trafficked",8,"Sichuan","Fujian",25,2012
"456","lost",6,"Hubei","Anhui",30,2012
"455","trafficked",6,"Guangxi","Guangdong",24,2012
"447","trafficked",7,"Guizhou","Fujian",33,2012
"446","lost",8,"Qinghai","Guangdong",1,2012
"445","lost",7,"Qinghai","Guangdong",1,2012
"442","put up for adoption",2,"Sichuan","Zhejiang",42,2012
"440","trafficked",5,"Xinjiang","Henan",30,2012
"358","trafficked",6,"Chongqing","Fujian",25,2012
"340","lost",8,"Shandong","Shaanxi",16,2011
"232","lost",7,"Sichuan","Sichuan",29,2011
"170","trafficked",2,"Shaanxi","Shaanxi",23,2010
"105","trafficked",26,"Guizhou","Jiangsu",21,2010
"99","trafficked",27,"Guizhou","Shandong",17,2010
"98","runaway",15,"Guangdong","Jiangxi",10,2010
"96","abandoned",15,"Beijing","Beijing",8,2010
"95","trafficked",20,"Guangdong","Guizhou",17,2010
"92","lost",12,"Sichuan","Chongqing",1,2010
"91","trafficked",4,"Yunnan","Yunnan",20,2010
"90","trafficked",4,"Sichuan","Henan",18,2010
"89","abandoned",6,"Sichuan","Guizhou",21,2010
"88","lost",16,"Henan","Hubei",6,2010
"87","runaway",8,"Jilin","Tianjin",13,2010
"86","trafficked",7,"Hebei","Hebei",15,2010
"85","trafficked",17,"Hubei","Hunan",1,2010
"84","trafficked",20,"Hubei","Hunan",1,2010
"83","runaway",10,"Guangxi","Guangxi",1,2010
"82","trafficked",10,"Guizhou","Guizhou",2,2010
"81","trafficked",14,"Hubei","Guangdong",13,2009
"79","trafficked",34,"Sichuan","Chongqing",20,2009
"78","trafficked",17,"Chongqing","Anhui",20,2009
"77","lost",11,"Gansu","Xinjiang",10,2009
"76","lost",20,"Guangdong","Guangdong",3,2009
"75","lost",0,"Henan","Zhejiang",1,2009
"74","lost",10,"Henan","Guizhou",1,2009
"73","trafficked",4,"Jiangsu","Yunnan",19,2009
"72","trafficked",16,"Henan","Guizhou",22,2009
"71","lost",19,"Guangdong","Guangdong",7,2009
"70","lost",10,"Guizhou","Zhejiang",1,2009
"68","lost",27,"Guizhou","Guizhou",19,2009
"67","runaway",7,"Sichuan","Jilin",12,2009
"66","runaway",11,"Sichuan","Sichuan",9,2009
"65","lost",7,"Anhui","Guangdong",16,2009
"64","trafficked",32,"Zhejiang","Henan",27,2009
"63","trafficked",5,"Hunan","Hunan",1,2009
"61","trafficked",6,"Sichuan","Henan",21,2009
"60","trafficked",26,"Sichuan","Guangdong",22,2009
"59","runaway",16,"Hubei","Sichuan",1,2009
"58","trafficked",26,"Henan","Henan",22,2009
"57","lost",4,"Henan","Beijing",4,2009
"55","trafficked",36,"Fujian","Hebei",20,2010
"53","put up for adoption",0,"Zhejiang","Beijing",21,2009
"52","trafficked",2,"Sichuan","Guangdong",22,2009
"51","runaway",13,"Zhejiang","Guangdong",1,2009
"49","trafficked",2,"Sichuan","Qinghai",1,2009
"46","put up for adoption",5,"Zhejiang","Shandong",33,2009
"45","trafficked",22,"Sichuan","Fujian",16,2009
"37","lost",13,"Guangdong","Guangdong",1,2009
"36","lost",6,"Guangdong","Guangdong",1,2009
"35","lost",7,"Guangdong","Guangdong",1,2009
"33","lost",8,"Shandong","Shandong",1,2009
"32","runaway",16,"Jilin","Liaoning",1,2009
"31","trafficked",24,"Shaanxi","Shaanxi",21,2009
"30","trafficked",14,"Xinjiang","Henan",1,2009
"29","trafficked",5,"Hubei","Shandong",27,2009
"28","put up for adoption",19,"Chongqing","Fujian",16,2009
"25","trafficked",6,"Guangdong","Guangdong",1,2008
"24","trafficked",27,"Hubei","Shandong",22,2008
"23","trafficked",17,"Zhejiang","Henan",1,2008
"22","runaway",22,"Beijing","Guangdong",3,2008
"18","trafficked",13,"Henan","Chongqing",10,2013
"17","trafficked",21,"Guizhou","Fujian",16,2008
"14","trafficked",9,"Sichuan","Guangxi",2,2008
"13","trafficked",11,"Guangxi","Guangxi",2,2008
"12","trafficked",1,"Guangdong","Guangdong",1,2008
"11","trafficked",35,"Guizhou","Henan",20,2008
